1973 г.	Отчет № 73-565-II. Летные исследования Су-7 № 8501 с симметрично расположенными ПВД (приемниками воздушного давления) при углах стреловидности крыла 63, 45 и 30% на режимах сваливания и штопора	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 752.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-578-II. Летные исследования законов стабилизации высоты полета с одновременным разворотом по курсу для систем автоматического управления САУ-23 с блоком коррекции сигнала высоты	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 753.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-580-II. Летные исследования самолета Су-7У № 0408 с дестабилизатором по определению аэродинамических коэффициентов и характеристик устойчивости на сверхзвуковых скоростях полета	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 754.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-640-II. Результаты специальных летных исследований по оценке характеристик сваливания и штопора самолета МиГ-23Б	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 755.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-642-II. Результаты предварительных летных исследований по определению аэродинамических характеристик самолета МиГ-25 № 0101 при расчете Р1 тяги по штатным замерам и Р4	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 756.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-643-II. Летные исследования по оценке влияния минимального диаметра сопла внешнего контура и регулировка крейсерского режима работы двигателя Р29-300 на километровые расходы топлива самолета МиГ-23М	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 757.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-652-II. По результатам специальных испытаний на ракетном стенде РД-2500 унифицированной катапультной установки К-36Д (часть 1)	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 758.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-654-II. Результаты заводских летных испытаний самолета МиГ-21УС по определению аэродинамических нагрузок, действующих на фонари кабины	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 759.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-700-II. Исследование области допустимых изменений тяги и угла атаки СВВП (самолетов вертикального взлета и посадки) при заходе на посадку с постоянной вертикальной скоростью	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 760.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-726-II. Оценка разброса взлетно-посадочных характеристик самолетов Су-15 и Су-15М	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 761.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-747-II. Результаты летных исследований сваливания и штопора самолета МиГ-23УБ с крылом III редакции при угле стреловидности крыла 45º	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 762.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-751-II. Летные исследования по определению области допустимых передаточных чисел системы автоматической стабилизации и оценки характеристик продольной устойчивости и управляемости на летающей лаборатории Су-11 № 312	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 763.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-754-II. Летные исследования типовых маневров воздушного боя	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 764.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-763-II. Результаты летных испытаний на самолете Ан-12 макетного образца радиоизотопного дальномера «Ладога-1» (первый этап)	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 765.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-781-II. Предварительные исследования особенностей боевого маневрирования легкового фронтового истребителя МиГ-29	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 766.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-785-II. Определение зависимости коэффициента подъемной силы от угла атаки летающей лаборатории 100 ЛДУ на дозвуковых скоростях полета	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 767.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-787-II. Летающая лаборатория на базе самолета Су-17 № 8501 для исследования особенностей обтекания крыла с изменяемой в полете стреловидностью	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 768.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-788-II. Обобщенные характеристики маневренности самолетов МиГ-23 и Миг-23М	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 769.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-789-II. Летные исследования пространственного воздушного боя самолетов-истребителей МиГ-21 из положения «полет на встречных курсах» при начальной разности высот и скоростей полета	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 770.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-790-II. Методика автоматизированного определения относительного положения самолетов в процессе воздушного боя	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 771.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-793-II. Об испытаниях модифицированного самолета Су-15К № 0104 с острой передней кромкой крыла (1 этап)	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 772.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Акт № 73-8-II-03/773105-051. По результатам специальных испытаний на вертолете Ми-4 по исследованию процесса разделения манекена с катапультными креслами К-5МН и К-7МН	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 773.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Акт № 73-126-II. По результатам летных исследований вибраций вертикального оперения самолета МиГ-23 № 402 при выпуске тормозных щитков в расширенном диапазоне скоростей полета	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 774.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Акт № 73-568-II. По результатам специальных летных испытаний самолета МиГ-23УБ по сбросу фонаря	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 775.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Акт № 73-805-II. По результатам летных испытаний на самолете Ту-22 специального стабилизирующего парашют, предназначенного для применения в системе спасения экипажей с помощью тянущей ракеты	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 776.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Методика № 73-571-II. Временная методика летных испытаний самолета ВВП (вертикального взлета и посадки) Як-36М на режимах вертикального взлета, вертикальной посадки, висения и на переходных режимах. Раздел 1. Общие положения. Объем, последовательность испытаний и особенности пилотирования	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 777.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-6-III. Летные исследования опытного турбореактивного двигателя Р15БФ2-300 № 65-07М 6 сборки и его системы регулирования на летающей лаборатории МиГ-25Р № 020401 (1 этап)	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 778.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-62-III. Летные испытания на самолете ТЛ-4И с двигателями Ал-21ФЗ системы аварийного слива топлива	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 779.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-66-III. Исследование на установке 34433, моделирующей в условиях невесомости, создаваемых на летающей лаборатории Ту-104А № 42396, работу системы обеспечения запуска изделия 11 А52	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 780.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-73-II. Летные исследования по определению влияния установки разделительных перегородок в воздухосборнике и уменьшения его верхней щеки на выбор параметра замкнутого регулирования расширенных воздухозаборников самолета Су-15	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 781.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-89-III. Летные исследования характеристик сверхзвуковых воздухозаборников самолета Су-15 БИС № 0315306 с двигателями Р25-300 при их работе на режиме полного форсажа и дроссельных режимах	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 782.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-104-III. Летные исследования топливной системы установки самолета МиГ-23 М № 1907 с двигателем Р29-300 № 618	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 783.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-114-III. Летные исследования двигателя Ал-21-ФЗ № 89-07 с гидромеханической и электрогидравлической (РНА-89) системами регулирования направляющих аппаратов компрессора на летающей лаборатории Ту-16 № 410	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 784.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-122-III. Исследование силовой установки учебного самолета вертикального взлета, и посадка Як-36У при установке его на стенде сил и моментов	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 785.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-127-III. Летные исследования ускоренного запуска ГТД (газотурбинного двигателя) типа Р11Ф2С-300, Р13-300, Р15ВФ2-300 и АЛ-21Ф на самолетах МиГ-21 №№ 908, 30СК16, 02413, Су-15ЛЛ № 402, МиГ-25Р № 401 и Ту-16 ЛЛ № 410 с целью оценки возможностей расширения диапазона запуска двигателей по высоте и скорости полета (тематическая работа № 4000328)	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 786.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-139-III. По летным испытаниям двигателя Р27Ф2М-300 I серии № 57 на самолете МиГ-23 № 404	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 787.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-146-III. Летные испытания самолета МиГ-23М № 1907 с двигателем Р29-300 № 618 по проверке мероприятий, направленных на улучшение работы топливорегулирующей аппаратуры на установившихся и переходных режимах двигателя	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 788.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-157-III. Летные испытания топливной и масляной систем силовой установки самолета МиГ-23 № 404 с двигателем Р27Ф2М-300 1 серия	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 789.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-164-III. Исследования вибрационного нагружения рабочих лопаток первых ступеней компрессора ТРДФ (турбореактивного двигателя с форсажной камерой) при его работе с двумя боковыми плоскими воздухосборниками на сверхзвуковом самолете	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 790.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-175-III. Проверка ускоренного розжига форсажной камеры при приемистости с оборотов малого газа и с оборотов НАР (нормальный активный режим) двигателя Р11ФЗ-300 № Т71223021 на самолете МиГ-21Р № 030 СК16	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 791.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-178-III. Летные исследования по оценке эффективности уменьшения верхней щеки и установки аэродинамических гребней в воздухозаборниках самолета Су-15 № 1315340	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 792.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-191-III. Летные испытания системы дренажа и наддува элементов топливной системы самолета Як-36	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 793.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-212-III. Летные испытания двигателя Р13Ф-300 № 03 с модифицированной топливо-регулирующей автоматикой на самолете МиГ-21М № 2413	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 794.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-250-III. Летные исследования характеристик сверхзвукового сопла двигателя Ал-21ФЗ № 8917 на летающей лаборатории Ту-16ЛЛ при дозвуковых скоростях полета	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 795.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-251-III. Летные испытания по определению эффективности режимов теплового встряхивания компонента бака «0» блока Д2, проведенные на установке «Сокол-Д» в условиях, близких к невесомости, на летающей лаборатории ТУ-104А № 42396	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 796.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-252-III. По летным исследованиям устойчивости работы силовой установки самолета МиГ-21ПФ № 0908 при включениях экспериментальной системы противозаглохания двигателя КС-11А в обеспечение расширения зоны пусков ракет К-13М на самолетах типа МиГ-21	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 797.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-259-III. Летные исследования газодинамической устойчивости работы двигателя Р13-300 № 23 с моделированным насосом-регулятором НР-54Ф на самолете Су-15 ЛЛ № 402	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 798.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-260-III. Летные исследования на установке 32963 динамики жидкости и газа в модели бака «О» блока «Д» изделия 11А52 в условиях работы системы обеспечения запуска на летающей лаборатории Ту-104 № 42396	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 799.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-293-III. Испытания и доводка масляных систем силовых установок сверхзвуковых самолетов	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 800.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-295-III. Летные исследования по определению характеристик различных вариантов эжектора силовой установки самолета МиГ-21Р с двигателем Р113-300	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 801.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-325-III. Исследования газодинамической устойчивости ДТРД (двухконтурный турбореактивный двигатель) и ДТРДФ (двухконтурный турбореактивный двигатель с форсажной камерой) в условиях полета	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 802.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-357-III. Определение летно-технических характеристик самолета МиГ-21Р № 030СК16 и основных характеристик его силовой установки с модифицированным двигателем РIIФЗ-300 № Т71223021 и модифицированными хвостовыми эжекторами	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 803.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-373-III. Летные исследования характеристик устойчивой работы форсажной камеры двигателя Ал-21Ф-3 на летающей лаборатории Ту-16	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 804.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-378-III. Летные исследования сигнализатора горения в форсажной камере двигателя Р15ВФ2-300 № 65-07М на летающей лаборатории МиГ-25Р № 020401	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 805.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-387-III. Исследование газодинамической устойчивости двигателей НК-8-2 на режимах разбега самолета Ту-154 № 85003 с открытыми внутренними интерцепторами крыла	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 806.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-395-III. Летные исследования на самолете МиГ-25Р № 020М02 двигателя Р15Б-300 для проверки температурных режимов работы стенок опытной форсажной камеры	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 807.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-405-III. Наземные исследования вибрационных напряжений в рабочих лопатках I-V ступеней РНД (редукторов низкого давления) двигателя Р278-300 на самолете Як-36М-I с измененным воздухозаборником	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 808.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-406-III. Летные исследования гидротурбоприводного топливного насоса ГТН-7 на летающей лаборатории Ту-16 № 501	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 809.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-434-III. Летные испытания топливной системы опытного двигателя Р-27В-300 на летающей лаборатории Ту-16 № 1002	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 810.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-455-III. Летные испытания подъемно-маршевого двигателя Р278-300 № 49-14 на самолете Як-36М-1 с модифицированным воздухозаборником	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 811.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-458-III. Летные исследования для определения характеристик форсажной камеры двигателя Ал-21Ф-3 № Б7231015 на предельно-допустимых эксплуатационных режимах полета самолета Су-17М № 5304	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 812.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-463-III. Летные испытания подъемно-маршевого двигателя Р27В-300 № 06 6-й сборки с увеличенным отбором воздуха в компоновке самолета ВВП (вертикального взлета и посадки) Як-36М на летающей лаборатории Ту-16 № 1002	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 813.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-467-III. Летные испытания топливной и масляной систем силовой установки самолета МиГ-23 № 404 с двигателем Р27Ф2М-300 1 серии в условиях повышенной начальной температуры топлива	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 814.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-519-III. Летные исследования возможности сокращения времени приемистости двигателя Р29-300 самолета МиГ-23М	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 815.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
1973 г.	Отчет № 73-534-III. Летные испытания по проверке надежности запуска двигателя РIIФ2С 300 № Т7531218 с модифицированным кислородным редуктором 2130 АМ на самолете Су-15ЛЛ № 402	РГА в г.Самаре. Ф. Р-220. Оп. 6-1. Д. 816.	Рассекречено в 2018 году	Ордена Красного Знамени Летно-исследовательский институт им. М.М. Громова Министерства авиационной промышленности СССР, г. Жуковский, Московская область, 1940–
